;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry
195;Św Sebastian | Kazimierz | 3 Pok | Eng;Kraków , Stare Miasto, Kazimierz;3 pokoje;795000.0;87.83;9052.0;https://www.otodom.pl/oferta/sw-sebastian-kazimierz-3-pok-eng-ID44C7o.html#eace19cb28;2020-02-10 18:47:28.750883;Sebastiana;Kraków, Kraków , Stare Miasto, Kazimierz, Sebastiana;Świętego Sebastiana, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-050, Polska;(50.0550345, 19.9445772, 0.0);50.0550345;19.9445772;0.0;POINT (567596.9495899291 243512.8310432937)
197;Mieszkanie na ul. Orła Białego/ Prądnik Czerwony;Kraków , Prądnik Czerwony;2 pokoje;429000.0;51.38;8350.0;https://www.otodom.pl/oferta/mieszkanie-na-ul-orla-bialego-pradnik-czerwony-ID44AoM.html#eace19cb28;2020-02-10 18:47:28.750883;Białego;Kraków, Kraków , Prądnik Czerwony, Białego;UP Kraków 10, 17, Józefa Mackiewicza, Prądnik Biały, Kraków, województwo małopolskie, 31-210, Polska;(50.0937742, 19.9478821, 0.0);50.0937742;19.9478821;0.0;POINT (567778.8209109498 247821.7423629202)
199;Dwupokojowe mieszkanie Prądnik Czerwony.;Kraków , Prądnik Czerwony;2 pokoje;499999.0;53.8;9294.0;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-pradnik-czerwony-ID44y9i.html#eace19cb28;2020-02-10 18:47:28.750883;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188)
200;Do sprzedania 3 pokojowe mieszkanie ul. Majora.;Kraków , Prądnik Czerwony;3 pokoje;455000.0;52.4;8683.0;https://www.otodom.pl/oferta/do-sprzedania-3-pokojowe-mieszkanie-ul-majora-ID44ynf.html#eace19cb28;2020-02-10 18:47:28.750883;Majora;Kraków, Kraków , Prądnik Czerwony, Majora;Majora, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0884029, 19.96545315306553, 0.0);50.0884029;19.96545315306553;0.0;POINT (569042.9452361747 247240.8151780115)
202;Nowoczesne 3- pokojowe mieszkanie ul Beskidzka;Kraków , Podgórze Duchackie, Wola Duchacka;3 pokoje;495000.0;50.0;9900.0;https://www.otodom.pl/oferta/nowoczesne-3-pokojowe-mieszkanie-ul-beskidzka-ID44aQy.html#eace19cb28;2020-02-10 18:47:28.750883;Beskidzka;Kraków, Kraków , Podgórze Duchackie, Wola Duchacka, Beskidzka;Beskidzka, Wola Duchacka Zachód, Podgórze Duchackie, Kraków, województwo małopolskie, 30-612, Polska;(50.0151835, 19.9502237, 0.0);50.0151835;19.9502237;0.0;POINT (568057.332112341 239088.5462495741)
206;3-pok, ul. Zdunów, 8150 zł/m2, Borek Fałęcki;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;3 pokoje;489000.0;59.77;8181.0;https://www.otodom.pl/oferta/3-pok-ul-zdunow-8150-zl-m2-borek-falecki-ID44mkP.html#eace19cb28;2020-02-10 18:47:28.751881;Zdunów;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Zdunów;Zdunów, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-428, Polska;(50.0188872, 19.9212195, 0.0);50.0188872;19.9212195;0.0;POINT (565974.9402217474 239474.2123573571)
207;Kawalerka z antresolą 43 m2 - ul. Podkowińskiego;Kraków , Prądnik Biały, Azory;1 pokój;325000.0;33.0;9848.0;https://www.otodom.pl/oferta/kawalerka-z-antresola-43-m2-ul-podkowinskiego-ID44voO.html#eace19cb28;2020-02-10 18:47:28.751881;Podkowińskiego;Kraków, Kraków , Prądnik Biały, Azory, Podkowińskiego;Władysława Podkowińskiego, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-321, Polska;(50.0858676, 19.8953088, 0.0);50.0858676;19.8953088;0.0;POINT (564030.1285457449 246896.531687161)
209;Mieszkanie Kliny ul. Bartla;Kraków , Dębniki, Kliny-Zacisze;3 pokoje;399000.0;71.0;5620.0;https://www.otodom.pl/oferta/mieszkanie-kliny-ul-bartla-ID44C3O.html#eace19cb28;2020-02-10 18:47:28.751881;Bartla;Kraków, Kraków , Dębniki, Kliny-Zacisze, Bartla;Wojciecha Marii Bartla, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska;(49.9989363, 19.8974534, 0.0);49.9989363;19.8974534;0.0;POINT (564299.5224207429 237235.9889421109)
210;Mieszkanie Wielicka - 3 pokoje, miejsce w garażu;Kraków , Bieżanów-Prokocim, Prokocim;3 pokoje;650000.0;66.0;9848.0;https://www.otodom.pl/oferta/mieszkanie-wielicka-3-pokoje-miejsce-w-garazu-ID44akc.html#eace19cb28;2020-02-10 18:47:28.751881;Wielicka;Kraków, Kraków , Bieżanów-Prokocim, Prokocim, Wielicka;Wielicka, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-820, Polska;(50.0180993, 19.9895841, 0.0);50.0180993;19.9895841;0.0;POINT (570872.0827279496 239449.2013470018)
215;Funkcjonalna kawalerka, Dębniki, ul. Wasilewskiego;Kraków , Dębniki;1 pokój;355000.0;22.3;15919.0;https://www.otodom.pl/oferta/funkcjonalna-kawalerka-debniki-ul-wasilewskiego-ID44C5g.html#eace19cb28;2020-02-10 18:47:28.752877;Dębnicki;Kraków, Kraków , Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
218;Mieszkanie, 64 m², Kraków;Kraków , Zwierzyniec, Salwator;3 pokoje;722000.0;64.0;11281.0;https://www.otodom.pl/oferta/mieszkanie-64-m-krakow-ID3OpKg.html#a613ca9287;2020-02-10 18:47:29.750110;"""Kraków""";"Kraków, Kraków , Zwierzyniec, Salwator, ""Kraków""";Biblioteka Kraków Filia 27, 37b, Królowej Jadwigi, Salwator, Zwierzyniec, Kraków, województwo małopolskie, 30-209, Polska;(50.0549099, 19.9094939, 0.0);50.0549099;19.9094939;0.0;POINT (565086.4830836609 243467.8360076407)
220;Bożego Ciała, 158m²: Nowy, wyjątkowy apartament;Kraków , Stare Miasto, Kazimierz;6 pokoi;1900000.0;158.0;12025.0;https://www.otodom.pl/oferta/bozego-ciala-158m-nowy-wyjatkowy-apartament-ID43cee.html#a613ca9287;2020-02-10 18:47:29.750110;Ciała;Kraków, Kraków , Stare Miasto, Kazimierz, Ciała;Kościół pw. Bożego Ciała, Świętego Wawrzyńca, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-060, Polska;(50.049762900000005, 19.9448288931872, 0.0);50.049762900000005;19.9448288931872;0.0;POINT (567622.3693770306 242927.1226350591)
224;2 pokoje z Balkonem, 39,5 m2, Ruczaj;Kraków , Dębniki, Ruczaj;2 pokoje;286233.0;39.21;7300.0;https://www.otodom.pl/oferta/2-pokoje-z-balkonem-39-5-m2-ruczaj-ID44C33.html#a613ca9287;2020-02-10 18:47:29.751140;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
225;Krowoderskich Zuchów, 5 pokoi, 67m2!;Kraków , Krowodrza;5 pokoi;544000.0;67.0;8119.0;https://www.otodom.pl/oferta/krowoderskich-zuchow-5-pokoi-67m2-ID44C2U.html#a613ca9287;2020-02-10 18:47:29.751140;Zuchów;Kraków, Kraków , Krowodrza, Zuchów;Krowoderskich Zuchów, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-271, Polska;(50.0838836, 19.930691, 0.0);50.0838836;19.930691;0.0;POINT (566563.2797053672 246706.9391442938)
232;Płaszowska 3 pokoje do wejścia;Kraków , Podgórze, Płaszów;3 pokoje;565000.0;62.87;8987.0;https://www.otodom.pl/oferta/plaszowska-3-pokoje-do-wejscia-ID44C0G.html#a613ca9287;2020-02-10 18:47:29.751140;Płaszowska;Kraków, Kraków , Podgórze, Płaszów, Płaszowska;Płaszowska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-712, Polska;(50.0439921, 19.9741265, 0.0);50.0439921;19.9741265;0.0;POINT (569727.5547931304 242312.6228475543)
236;Nowa inwest. 29 Aleja, ul. Prandoty,3 pok, bezpośr;Kraków , Prądnik Czerwony, Rakowice;3 pokoje;559000.0;62.45;8951.0;https://www.otodom.pl/oferta/nowa-inwest-29-aleja-ul-prandoty-3-pok-bezposr-ID4467F.html#a613ca9287;2020-02-10 18:47:29.751140;Prandoty;Kraków, Kraków , Prądnik Czerwony, Rakowice, Prandoty;Biskupa Jana Prandoty, Warszawskie, Grzegórzki, Kraków, województwo małopolskie, 31-520, Polska;(50.0766319, 19.9553353, 0.0);50.0766319;19.9553353;0.0;POINT (568336.1269097649 245923.1639303183)
237;Ul.Sienkiewicza -Mieszkanie w Kamienicy-Centrum;Kraków , Krowodrza;2 pokoje;540000.0;68.0;7941.0;https://www.otodom.pl/oferta/ul-sienkiewicza-mieszkanie-w-kamienicy-centrum-ID44BZg.html#a613ca9287;2020-02-10 18:47:29.751140;Sienkiewicza;Kraków, Kraków , Krowodrza, Sienkiewicza;Henryka Sienkiewicza, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-015, Polska;(50.0738394, 19.9283736, 0.0);50.0738394;19.9283736;0.0;POINT (566411.4156999905 245588.4621790284)
239;Bezpośrednio mieszkanie na Os. Krakowiaków /57.5m2;Kraków , Bieńczyce;3 pokoje;379000.0;57.5;6591.0;https://www.otodom.pl/oferta/bezposrednio-mieszkanie-na-os-krakowiakow-57-5m2-ID44o8s.html#a613ca9287;2020-02-10 18:47:29.751140;Krakowiaków;Kraków, Kraków , Bieńczyce, Krakowiaków;Osiedle Krakowiaków, Nowa Huta, Kraków, województwo małopolskie, Polska;(50.0829927, 20.0378038, 0.0);50.0829927;20.0378038;0.0;POINT (574225.2534001479 246708.8584379833)
243;Krowodrza, Wrocławska, 25m2, Kawalerka;Kraków , Krowodrza;1 pokój;246000.0;25.0;9840.0;https://www.otodom.pl/oferta/krowodrza-wroclawska-25m2-kawalerka-ID44AoD.html#1797ff2c09;2020-02-10 18:47:30.713106;Wrocławska;Kraków, Kraków , Krowodrza, Wrocławska;Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska;(50.0764315, 19.9281731, 0.0);50.0764315;19.9281731;0.0;POINT (566393.4934839678 245876.3961282093)
250;ok. Bonerowska, 92 m2, 2 apartamenty z klimatem.;Kraków , Stare Miasto;4 pokoje;999000.0;92.0;10859.0;https://www.otodom.pl/oferta/ok-bonerowska-92-m2-2-apartamenty-z-klimatem-ID43il7.html#1797ff2c09;2020-02-10 18:47:30.714109;Bonerowska;Kraków, Kraków , Stare Miasto, Bonerowska;Bonerowska, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 31-030, Polska;(50.059063, 19.9457319, 0.0);50.059063;19.9457319;0.0;POINT (567673.915290587 243961.6425882401)
251;Piękne dwupokojowe mieszkanie - Prądnik Czerwony!;Kraków , Prądnik Czerwony;2 pokoje;439000.0;46.0;9543.0;https://www.otodom.pl/oferta/piekne-dwupokojowe-mieszkanie-pradnik-czerwony-ID44BXa.html#1797ff2c09;2020-02-10 18:47:30.714109;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188)
256;Mieszkanie, 63 m², Kraków;Kraków , Podgórze;2 pokoje;598437.0;63.0;9499.0;https://www.otodom.pl/oferta/mieszkanie-63-m-krakow-ID44BVe.html#1797ff2c09;2020-02-10 18:47:30.714109;"""Kraków""";"Kraków, Kraków , Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
257;Przytulny apartament w kamienicy - Kazimierz!;Kraków , Stare Miasto, Kazimierz;2 pokoje;599000.0;48.8;12275.0;https://www.otodom.pl/oferta/przytulny-apartament-w-kamienicy-kazimierz-ID44BV9.html#1797ff2c09;2020-02-10 18:47:30.714109;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierz, Kazimierza;Apartamenty Sekret Kazimierza, 34, Józefa, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-056, Polska;(50.0512307, 19.9469375, 0.0);50.0512307;19.9469375;0.0;POINT (567771.2149040747 243092.1779909022)
260;3 pokoje z dużym tarasem na Ruczaju;Kraków , Dębniki, Ruczaj;3 pokoje;790000.0;79.0;10000.0;https://www.otodom.pl/oferta/3-pokoje-z-duzym-tarasem-na-ruczaju-ID440cz.html#1797ff2c09;2020-02-10 18:47:30.715101;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
261;3 pokoje na Zabłociu;Kraków , Podgórze;3 pokoje;997000.0;75.0;13293.0;https://www.otodom.pl/oferta/3-pokoje-na-zablociu-ID44njI.html#1797ff2c09;2020-02-10 18:47:30.715101;Zabłocie;Kraków, Kraków , Podgórze, Zabłocie;Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-705, Polska;(50.0510909, 19.9735024, 0.0);50.0510909;19.9735024;0.0;POINT (569672.6048377061 243101.0676127635)
262;Przestronny apartament dla rodziny;Kraków , Dębniki;4 pokoje;959000.0;120.0;7992.0;https://www.otodom.pl/oferta/przestronny-apartament-dla-rodziny-ID448M4.html#1797ff2c09;2020-02-10 18:47:30.715101;Rodziny;Kraków, Kraków , Dębniki, Rodziny;"Przychodnia Zdrowia Rodziny ""Pro Humana Vita"", Wacława Lipińskiego, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-349, Polska";(50.0269954, 19.9228991, 0.0);50.0269954;19.9228991;0.0;POINT (566084.1012761064 240376.9152774606)
265;Mieszkanie, 80 m², Kraków;Kraków , Bronowice;3 pokoje;830000.0;80.0;10375.0;https://www.otodom.pl/oferta/mieszkanie-80-m-krakow-ID44mc2.html#1797ff2c09;2020-02-10 18:47:30.715101;"""Kraków""";"Kraków, Kraków , Bronowice, ""Kraków""";Kraków Mydlniki, Generała Bolesława Wieniawy-Długoszowskiego, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-149, Polska;(50.0835967, 19.8596997, 0.0);50.0835967;19.8596997;0.0;POINT (561486.3987794621 246614.2021077145)
267;Słoneczne Ciche Duże Balkon Taras Komórka Dębniki;Kraków , Dębniki;3 pokoje;720000.0;80.0;9000.0;https://www.otodom.pl/oferta/sloneczne-ciche-duze-balkon-taras-komorka-debniki-ID44mPE.html#1797ff2c09;2020-02-10 18:47:30.715101;Słoneczne;Kraków, Kraków , Dębniki, Słoneczne;Słoneczne Kliny, Dębniki, Kraków, województwo małopolskie, 30-389, Polska;(50.0007588, 19.8913445, 0.0);50.0007588;19.8913445;0.0;POINT (563859.4321044431 237433.3236511061)
268;Przytulne, do wprowadzenia 39m Chełmońskiego;Kraków , Bronowice;2 pokoje;399000.0;39.01;10228.0;https://www.otodom.pl/oferta/przytulne-do-wprowadzenia-39m-chelmonskiego-ID44umI.html#1797ff2c09;2020-02-10 18:47:30.715101;Chełmońskiego;Kraków, Kraków , Bronowice, Chełmońskiego;Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-348, Polska;(50.0970811, 19.8942649, 0.0);50.0970811;19.8942649;0.0;POINT (563940.5492672679 248142.0244571455)
270;Drugi Etap! Zielonki- KrK!! POPIELATE WZGÓRZA 2.0!;Kraków , Prądnik Biały;3 pokoje;429000.0;63.5;6756.0;https://www.otodom.pl/oferta/drugi-etap-zielonki-krk-popielate-wzgorza-2-0-ID3DRyU.html#83328eeb52;2020-02-10 18:47:31.956618;Zielonki;Kraków, Kraków , Prądnik Biały, Zielonki;Na Zielonki, Tonie, Prądnik Biały, Kraków, województwo małopolskie, 31-268, Polska;(50.1155609, 19.9006123, 0.0);50.1155609;19.9006123;0.0;POINT (564369.6124846622 250201.5232388088)
272;Kawalerka, Pachońskiego, gotowa do odbioru.;Kraków , Prądnik Biały;1 pokój;252000.0;25.0;10080.0;https://www.otodom.pl/oferta/kawalerka-pachonskiego-gotowa-do-odbioru-ID43uO2.html#83328eeb52;2020-02-10 18:47:31.956618;Pachońskiego;Kraków, Kraków , Prądnik Biały, Pachońskiego;Pachońskiego, Henryka Pachońskiego, Prądnik Biały, Kraków, województwo małopolskie, 31-223, Polska;(50.0952985, 19.9315645, 0.0);50.0952985;19.9315645;0.0;POINT (566609.9270383697 247976.4880002327)
275;Kameralne Z Tarasem I Ogródkiem, Chełmońskiego;Kraków , Prądnik Biały;2 pokoje;464000.0;60.68;7647.0;https://www.otodom.pl/oferta/kameralne-z-tarasem-i-ogrodkiem-chelmonskiego-ID43C7c.html#83328eeb52;2020-02-10 18:47:31.956618;Chełmońskiego;Kraków, Kraków , Prądnik Biały, Chełmońskiego;Józefa Chełmońskiego, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-301, Polska;(50.0863097, 19.9139884, 0.0);50.0863097;19.9139884;0.0;POINT (565365.4233826527 246961.8507835707)
281;Ładne Słoneczne Zadbane Z Tarasem Kobierzyn;Kraków , Dębniki, Kobierzyn;3 pokoje;575000.0;67.0;8582.0;https://www.otodom.pl/oferta/ladne-sloneczne-zadbane-z-tarasem-kobierzyn-ID43vdH.html#83328eeb52;2020-02-10 18:47:31.957616;Słoneczne;Kraków, Kraków , Dębniki, Kobierzyn, Słoneczne;FUP Kraków 11, Wojciecha Marii Bartla, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska;(49.9988969, 19.8958089, 0.0);49.9988969;19.8958089;0.0;POINT (564181.7536297874 237230.1971481992)
304;Mieszkanie, 36,18 m², Kraków;Kraków , Bieżanów-Prokocim, Bieżanów;3 pokoje;974968.0;36.18;26948.0;https://www.otodom.pl/oferta/mieszkanie-36-18-m-krakow-ID44BUz.html#332e1d6712;2020-02-10 18:47:33.106164;"""Kraków""";"Kraków, Kraków , Bieżanów-Prokocim, Bieżanów, ""Kraków""";Kraków Bieżanów, Stacyjna, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-851, Polska;(50.0216944, 20.0292567, 0.0);50.0216944;20.0292567;0.0;POINT (573707.8040077245 239887.1503805425)
306;Apartament Sosnowiecka Wyposażony Wysoki Standard;Kraków , Bronowice;1 pokój;362000.0;33.16;10917.0;https://www.otodom.pl/oferta/apartament-sosnowiecka-wyposazony-wysoki-standard-ID44BSK.html#332e1d6712;2020-02-10 18:47:33.106164;Sosnowiecka;Kraków, Kraków , Bronowice, Sosnowiecka;Sosnowiecka, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-345, Polska;(50.0941069, 19.8872281, 0.0);50.0941069;19.8872281;0.0;POINT (563441.3476489857 247805.4391453853)
307;Biały Prądnik Kawalerka z dużym Ogródkiem;Kraków , Krowodrza;1 pokój;265000.0;27.28;9714.0;https://www.otodom.pl/oferta/bialy-pradnik-kawalerka-z-duzym-ogrodkiem-ID42UKW.html#332e1d6712;2020-02-10 18:47:33.106164;Prądnika;Kraków, Kraków , Krowodrza, Prądnika;Biblioteka Kraków Filia 20, 37, Opolska, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-276, Polska;(50.0908748, 19.9266944, 0.0);50.0908748;19.9266944;0.0;POINT (566267.8051162784 247480.4596007112)
308;Nowoczesne mieszkanie - Ruczaj - ul. Piltza 3 pok;Kraków , Dębniki, Ruczaj;3 pokoje;597412.0;60.06;9947.0;https://www.otodom.pl/oferta/nowoczesne-mieszkanie-ruczaj-ul-piltza-3-pok-ID44sPJ.html#332e1d6712;2020-02-10 18:47:33.106164;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
313;Dwuczęściowy apartament w Browarze Lubicz;Kraków , Stare Miasto;4 pokoje;1900000.0;90.0;21111.0;https://www.otodom.pl/oferta/dwuczesciowy-apartament-w-browarze-lubicz-ID44BSl.html#332e1d6712;2020-02-10 18:47:33.107162;Lubicz;Kraków, Kraków , Stare Miasto, Lubicz;Lubicz, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 31-156, Polska;(50.0646181, 19.9449621, 0.0);50.0646181;19.9449621;0.0;POINT (567611.0227438222 244578.3936977992)
314;Mieszkanie dwupokojowe, ul. Centralna/Aleja Pokoju;Kraków , Nowa Huta, Czyżyny;2 pokoje;390000.0;53.24;7325.0;https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-ul-centralna-aleja-pokoju-ID44j9w.html#332e1d6712;2020-02-10 18:47:33.107162;Pokoju;Kraków, Kraków , Nowa Huta, Czyżyny, Pokoju;Aleja Pokoju, Nowa Huta, Kraków, województwo małopolskie, 31-982, Polska;(50.0728559, 20.0175579, 0.0);50.0728559;20.0175579;0.0;POINT (572792.6114353463 245562.2350378316)
315;Kazimierz - mieszkanie inwestycyjne pod wynajem;Kraków , Stare Miasto;3 pokoje;805000.0;61.82;13022.0;https://www.otodom.pl/oferta/kazimierz-mieszkanie-inwestycyjne-pod-wynajem-ID44xLr.html#332e1d6712;2020-02-10 18:47:33.107162;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierza;Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska;(50.0648696, 19.936230887154693, 0.0);50.0648696;19.936230887154693;0.0;POINT (566985.9733360073 244598.4836738249)
316;Atrakcyjny Apartament /ul. Babinicza , Kraków;Kraków , Dębniki, Kliny-Zacisze;2 pokoje;524000.0;64.0;8188.0;https://www.otodom.pl/oferta/atrakcyjny-apartament-ul-babinicza-krakow-ID445Tp.html#332e1d6712;2020-02-10 18:47:33.107162;Babinicza;Kraków, Kraków , Dębniki, Kliny-Zacisze, Babinicza;Babinicza, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska;(50.0011381, 19.899539, 0.0);50.0011381;19.899539;0.0;POINT (564446.0029997233 237482.5115945647)
317;Penthouse z tarasem, Wisła, 5 min na Wawel, Gotowe;Kraków , Dębniki, Stare Dębniki;7 pokoi;5490000.0;207.0;26522.0;https://www.otodom.pl/oferta/penthouse-z-tarasem-wisla-5-min-na-wawel-gotowe-ID440w5.html#332e1d6712;2020-02-10 18:47:33.107162;Wawel;Kraków, Kraków , Dębniki, Stare Dębniki, Wawel;Wawel Service, 17, Borkowska, Osiedle Millenia Fort, Swoszowice, Kraków, województwo małopolskie, 30-438, Polska;(50.0043354, 19.9049948, 0.0);50.0043354;19.9049948;0.0;POINT (564832.5687838288 237842.6034618132)
319;Mieszkanie 3-pokojowe 58m2 Śródmieście ul. Śliczna;Kraków , małopolskie;3 pokoje;599000.0;57.79;10365.0;https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-58m2-srodmiescie-ul-sliczna-ID44BNT.html#332e1d6712;2020-02-10 18:47:33.107162;Śliczna;Kraków, Kraków , małopolskie, Śliczna;Śliczna, Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, 31-444, Polska;(50.0732132, 19.9762981, 0.0);50.0732132;19.9762981;0.0;POINT (569840.5585650825 245562.5621479955)
323;Płaszów | 38m2 | 2 pokoje | Nowoczesne wykończenie;Kraków , Podgórze, Płaszów;2 pokoje;398000.0;38.0;10474.0;https://www.otodom.pl/oferta/plaszow-38m2-2-pokoje-nowoczesne-wykonczenie-ID44BLO.html#332e1d6712;2020-02-10 18:47:33.107162;Płaszów;Kraków, Kraków , Podgórze, Płaszów, Płaszów;Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
