50 m²;2 pokoje, 50,5 m2, os. Słoneczne;Kraków , Nowa Huta;2 pokoje;369 000 zł;50 m²;7 380 zł/m²;https://www.otodom.pl/oferta/2-pokoje-50-5-m2-os-sloneczne-ID44LFq.html#83328eeb52;2020-02-23 10:14:38.835902;1;3;1953
56,40 m²;W pełni wyposażone mieszkanie 5 pokoi ul.Łokietka;Kraków , Krowodrza;5 pokoi;519 000 zł;56,40 m²;9 202 zł/m²;https://www.otodom.pl/oferta/w-pelni-wyposazone-mieszkanie-5-pokoi-ul-lokietka-ID44NRu.html#83328eeb52;2020-02-23 10:14:40.003461;9;10;1983
51,43 m²;Słoneczne mieszkanie z tarasem i własnym ogródkiem;Kraków , Swoszowice;2 pokoje;450 000 zł;51,43 m²;8 750 zł/m²;https://www.otodom.pl/oferta/sloneczne-mieszkanie-z-tarasem-i-wlasnym-ogrodkiem-ID44E2W.html#83328eeb52;2020-02-23 10:14:41.030727;0;2;2009
48,51 m²;Mieszkanie w świetnej lokalizacji;Kraków , Bieżanów-Prokocim, Bieżanów;3 pokoje;310 921 zł;48,51 m²;6 409 zł/m²;https://www.otodom.pl/oferta/mieszkanie-w-swietnej-lokalizacji-ID44lrW.html#83328eeb52;2020-02-23 10:14:41.807283;3;4;2020
34 m²;Mazowiecka, 2 niezależne pok, MPEC, balkon;Kraków , Krowodrza;2 pokoje;399 000 zł;34 m²;11 735 zł/m²;https://www.otodom.pl/oferta/mazowiecka-2-niezalezne-pok-mpec-balkon-ID44NPO.html#83328eeb52;2020-02-23 10:14:42.987095;;;
35,60 m²;OKAZJA/2 pok/35,60/loggia/ul.Banacha/Prądnik Biały;Kraków , Prądnik Biały;2 pokoje;309 096,94 zł;35,60 m²;8 682 zł/m²;https://www.otodom.pl/oferta/okazja-2-pok-35-60-loggia-ul-banacha-pradnik-bialy-ID44LB1.html#83328eeb52;2020-02-23 10:14:43.920644;1;5;2019
46,36 m²;Mieszkanie, 46,36 m², Kraków;Kraków , Grzegórzki;1 pokój;496 052 zł;46,36 m²;10 700 zł/m²;https://www.otodom.pl/oferta/mieszkanie-46-36-m-krakow-ID44NON.html#83328eeb52;2020-02-23 10:14:45.029426;1;10;2022
48,04 m²;Mieszkanie, 48,04 m², Kraków;Kraków , Podgórze Duchackie, Wola Duchacka;2 pokoje;375 000 zł;48,04 m²;7 806 zł/m²;https://www.otodom.pl/oferta/mieszkanie-48-04-m-krakow-ID44MJC.html#83328eeb52;2020-02-23 10:14:46.114867;4;4;1980
60,30 m²;Mieszkanie, 60,30 m², Kraków;Kraków , Grzegórzki, Olsza;3 pokoje;537 000 zł;60,30 m²;8 905 zł/m²;https://www.otodom.pl/oferta/mieszkanie-60-30-m-krakow-ID44MJK.html#83328eeb52;2020-02-23 10:14:48.004624;2;10;1980
125,46 m²;2 poziomowy apartament! Lux! 0% Prowizji!;Kraków , Bronowice;4 pokoje;876 965 zł;125,46 m²;6 990 zł/m²;https://www.otodom.pl/oferta/2-poziomowy-apartament-lux-0-prowizji-ID44NNr.html#83328eeb52;2020-02-23 10:14:48.970771;;;
67 m²;Apartament M4 z ogrodem 126m2 Grzegórzki;Kraków , Śródmieście;4 pokoje;890 000 zł;67 m²;13 284 zł/m²;https://www.otodom.pl/oferta/apartament-m4-z-ogrodem-126m2-grzegorzki-ID44p9T.html#83328eeb52;2020-02-23 10:14:51.063150;0;4;2018
86,85 m²;Gotowe do zamieszkania/wynajęcia - Podgórze;Kraków , Podgórze Duchackie;6 pokoi;660 000 zł;86,85 m²;7 599 zł/m²;https://www.otodom.pl/oferta/gotowe-do-zamieszkania-wynajecia-podgorze-ID44DHb.html#83328eeb52;2020-02-23 10:14:52.162585;6;10;1987
85,71 m²;Rodzinne mieszkanie z dwoma balkonami,85,71 m2;Kraków , Bronowice;5 pokoi;591 244 zł;85,71 m²;6 898 zł/m²;https://www.otodom.pl/oferta/rodzinne-mieszkanie-z-dwoma-balkonami-85-71-m2-ID44gN8.html#83328eeb52;2020-02-23 10:14:53.038721;1;2;2020
61,65 m²;Ostatnie 3 pokoje w Bronowicach;Kraków , Bronowice;3 pokoje;462 375 zł;61,65 m²;7 500 zł/m²;https://www.otodom.pl/oferta/ostatnie-3-pokoje-w-bronowicach-ID44uVu.html#83328eeb52;2020-02-23 10:14:54.092032;2;4;2020
77,63 m²;Przestronne wnętrze do swobodnej aranżacji 77,63m2;Kraków , Podgórze;5 pokoi;560 000 zł;77,63 m²;7 214 zł/m²;https://www.otodom.pl/oferta/przestronne-wnetrze-do-swobodnej-aranzacji-77-63m2-ID44Drz.html#83328eeb52;2020-02-23 10:14:55.069462;9;10;1987
55 m²;Nowoczesne 3 pokoje - wymarzonej lokalizacji;Kraków , Bronowice;3 pokoje;451 000 zł;55 m²;8 200 zł/m²;https://www.otodom.pl/oferta/nowoczesne-3-pokoje-wymarzonej-lokalizacji-ID44lW6.html#83328eeb52;2020-02-23 10:14:56.171129;1;3;2021
28,20 m²;Nowe 1 pok. mieszkanie Bronowice;Kraków , Bronowice, Bronowice Małe;1 pokój;390 000 zł;28,20 m²;13 830 zł/m²;https://www.otodom.pl/oferta/nowe-1-pok-mieszkanie-bronowice-ID44iWY.html#83328eeb52;2020-02-23 10:14:57.669569;3;3;2018
49,90 m²;Ustawne, 3-pok. mieszkanie, Azory;Kraków , Prądnik Biały, Azory;3 pokoje;420 000 zł;49,90 m²;8 417 zł/m²;https://www.otodom.pl/oferta/ustawne-3-pok-mieszkanie-azory-ID444jD.html#83328eeb52;2020-02-23 10:14:58.532784;1;4;1960
