;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry
522;cesja praw ul. Wadowicka 2 pokoje !!!;Kraków , Podgórze, Stare Podgórze;2 pokoje;438000.0;39.5;11089.0;https://www.otodom.pl/oferta/cesja-praw-ul-wadowicka-2-pokoje-ID44MqQ.html#20f82b348a;2020-02-22 07:59:56.835777;Wadowicka;Kraków , Podgórze, Stare Podgórze, Wadowicka;Wadowicka, Mateczny, Podgórze, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-415, Polska;(50.0350632, 19.9397264, 0.0);50.0350632;19.9397264;0.0;POINT (567277.7271268149 241288.6550673964)
523;Trzy pokoje, 62m, Prądnik Biały, Kraków;Kraków , Prądnik Biały;3 pokoje;579000.0;61.32;9442.0;https://www.otodom.pl/oferta/trzy-pokoje-62m-pradnik-bialy-krakow-ID44Brz.html#310b8f369d;2020-02-22 07:59:57.675704;Prądnicka;Kraków , Prądnik Biały, Prądnicka;Prądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0875229, 19.9385333, 0.0);50.0875229;19.9385333;0.0;POINT (567119.0717439586 247118.4659837764)
529;Mieszkanie Prokocim Nowy, Teligi, 57m2, 4 pokoje,;Kraków , Bieżanów-Prokocim, Prokocim;4 pokoje;380000.0;57.0;6667.0;https://www.otodom.pl/oferta/mieszkanie-prokocim-nowy-teligi-57m2-4-pokoje-ID44xzm.html#310b8f369d;2020-02-22 07:59:57.676701;Prokocimia;Kraków , Bieżanów-Prokocim, Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783)
531;ul. Mazowiecka- 4 pokoje na 1 piętrze;Kraków , Krowodrza, Łobzów;4 pokoje;780000.0;72.65;10736.0;https://www.otodom.pl/oferta/ul-mazowiecka-4-pokoje-na-1-pietrze-ID44Mn6.html#310b8f369d;2020-02-22 07:59:57.676701;Mazowiecka;Kraków , Krowodrza, Łobzów, Mazowiecka;Mazowiecka, Aleja Kijowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-079, Polska;(50.0785512, 19.9181862, 0.0);50.0785512;19.9181862;0.0;POINT (565676.2317667737 246103.1732139746)
536;Krowodrza, Bronowice , 3 Pokoje, Jasna Kuchnia, Su;Kraków , Bronowice, Bronowice Małe;3 pokoje;520000.0;55.0;9455.0;https://www.otodom.pl/oferta/krowodrza-bronowice-3-pokoje-jasna-kuchnia-su-ID44MkC.html#310b8f369d;2020-02-22 07:59:57.676701;Bronowicka;Kraków , Bronowice, Bronowice Małe, Bronowicka;Bronowicka, Bronowice Małe, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-139, Polska;(50.0816928, 19.8902943, 0.0);50.0816928;19.8902943;0.0;POINT (563677.0404730459 246428.2142655198)
540;Kazimierz | 73 m2 | 3 pokoje | Widok na Kazimierz;Kraków , Stare Miasto, Kazimierz;3 pokoje;1850000.0;73.0;25342.0;https://www.otodom.pl/oferta/kazimierz-73-m2-3-pokoje-widok-na-kazimierz-ID44Miv.html#310b8f369d;2020-02-22 07:59:57.676701;Kazimierza;Kraków , Stare Miasto, Kazimierz, Kazimierza;Apartamenty Sekret Kazimierza, 34, Józefa, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-056, Polska;(50.0512307, 19.9469375, 0.0);50.0512307;19.9469375;0.0;POINT (567771.2149040747 243092.1779909022)
541;Topolowa | Gotowiec inwestycyjny | 4 kawalerki;Kraków , Grzegórzki;4 pokoje;1290000.0;68.0;18971.0;https://www.otodom.pl/oferta/topolowa-gotowiec-inwestycyjny-4-kawalerki-ID44Miw.html#310b8f369d;2020-02-22 07:59:57.677698;Topolowa;Kraków , Grzegórzki, Topolowa;Topolowa, Wesoła, Grzegórzki, Delegatura Kraków-Śródmieście, Kraków, województwo małopolskie, 31-506, Polska;(50.0666513, 19.95419, 0.0);50.0666513;19.95419;0.0;POINT (568268.372348021 244812.774353629)
543;Atrakcyjne mieszkanie na Prądniku Białym;Kraków , Prądnik Biały;2 pokoje;329900.0;47.8;6902.0;https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-na-pradniku-bialym-ID44Mis.html#310b8f369d;2020-02-22 07:59:57.677698;Prądnicka;Kraków , Prądnik Biały, Prądnicka;Prądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0875229, 19.9385333, 0.0);50.0875229;19.9385333;0.0;POINT (567119.0717439586 247118.4659837764)
549;Wola Justowska- Morelowa;Kraków , Zwierzyniec, Wola Justowska;3 pokoje;790000.0;68.5;11533.0;https://www.otodom.pl/oferta/wola-justowska-morelowa-ID44MfW.html#310b8f369d;2020-02-22 07:59:57.677698;Morelowa;Kraków , Zwierzyniec, Wola Justowska, Morelowa;Morelowa, Wola Justowska - Chełm, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-222, Polska;(50.0697051, 19.8691042, 0.0);50.0697051;19.8691042;0.0;POINT (562176.9703476729 245077.928135951)
550;2 pokoje, osobna kuchnia, 63 m2, Kraków Rydlówka;Kraków , Podgórze;2 pokoje;598437.0;63.0;9499.0;https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-63-m2-krakow-rydlowka-ID44Bhy.html#2cbfc0dffb;2020-02-22 07:59:58.632944;Rydlówka;Kraków , Podgórze, Rydlówka;Rydlówka, Mateczny, Podgórze, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-415, Polska;(50.0352782, 19.9349524, 0.0);50.0352782;19.9349524;0.0;POINT (566935.6490624668 241308.2663329504)
551;Słoneczna kawalerka w sąsiedztwie Ronda Matecznego;Kraków , Podgórze;1 pokój;330000.0;32.22;10242.0;https://www.otodom.pl/oferta/sloneczna-kawalerka-w-sasiedztwie-ronda-matecznego-ID44GNl.html#2cbfc0dffb;2020-02-22 07:59:58.632944;Słoneczne;Kraków , Podgórze, Słoneczne;Słoneczne Miasteczko, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska;(50.01992195, 20.056424288413524, 0.0);50.01992195;20.056424288413524;0.0;POINT (575656.0931287106 239717.2828907873)
554;Płaszów, 2 pokoje, balkon;Kraków , Podgórze, Płaszów;2 pokoje;419999.0;42.25;9941.0;https://www.otodom.pl/oferta/plaszow-2-pokoje-balkon-ID44MeH.html#2cbfc0dffb;2020-02-22 07:59:58.632944;Płaszów;Kraków , Podgórze, Płaszów, Płaszów;Kraków Płaszów, Peron 2 - modernizacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
557;Apartament Sosnowiecka wykończony;Kraków , Bronowice;1 pokój;362000.0;33.16;10917.0;https://www.otodom.pl/oferta/apartament-sosnowiecka-wykonczony-ID44BSK.html#2cbfc0dffb;2020-02-22 07:59:58.632944;Sosnowiecka;Kraków , Bronowice, Sosnowiecka;Sosnowiecka, Bronowice Wielkie, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 31-345, Polska;(50.092531, 19.8931526, 0.0);50.092531;19.8931526;0.0;POINT (563867.0684092317 247635.3261533063)
558;Sprzedam mieszkanie bezpośrednio- 46m - Rydlówka29;Kraków , Podgórze;3 pokoje;552000.0;46.0;12000.0;https://www.otodom.pl/oferta/sprzedam-mieszkanie-bezposrednio-46m-rydlowka29-ID44xjk.html#2cbfc0dffb;2020-02-22 07:59:58.632944;Rydlówka;Kraków , Podgórze, Rydlówka;Rydlówka, Mateczny, Podgórze, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-415, Polska;(50.0352782, 19.9349524, 0.0);50.0352782;19.9349524;0.0;POINT (566935.6490624668 241308.2663329504)
561;NOWE**ZAM**Kraków ul.Rydlówka Podgórze*OKAZJA!;Kraków , Podgórze;2 pokoje;535000.0;51.0;10490.0;https://www.otodom.pl/oferta/nowezamkrakow-ul-rydlowka-podgorzeokazja-ID4444w.html#2cbfc0dffb;2020-02-22 07:59:58.632944;Rydlówka;Kraków , Podgórze, Rydlówka;Rydlówka, Mateczny, Podgórze, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-415, Polska;(50.0352782, 19.9349524, 0.0);50.0352782;19.9349524;0.0;POINT (566935.6490624668 241308.2663329504)
567;Mieszkanie 73m2 s.deweloperski Bonarka ul.W.Sławka;Kraków , Podgórze, Bonarka;5 pokoi;560000.0;73.0;7671.0;https://www.otodom.pl/oferta/mieszkanie-73m2-s-deweloperski-bonarka-ul-w-slawka-ID4420b.html#2cbfc0dffb;2020-02-22 07:59:58.633965;Bonarka;Kraków , Podgórze, Bonarka, Bonarka;Bonarka, Bonarka City Center, Podgórze, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, Polska;(50.02881094999999, 19.953975973958336, 0.0);50.02881094999999;19.953975973958336;0.0;POINT (568306.7476097146 240606.6451572897)
571;Mieszkanie Kraków Biały Prądnik - zarezerowane;Kraków , Prądnik Biały;3 pokoje;395000.0;62.5;6320.0;https://www.otodom.pl/oferta/mieszkanie-krakow-bialy-pradnik-zarezerowane-ID44x92.html#2cbfc0dffb;2020-02-22 07:59:58.633965;Prądnicka;Kraków , Prądnik Biały, Prądnicka;Prądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0875229, 19.9385333, 0.0);50.0875229;19.9385333;0.0;POINT (567119.0717439586 247118.4659837764)
572;Mieszkanie 2-pok z garażem - Solvay Park;Kraków , Łagiewniki-Borek Fałęcki;2 pokoje;400000.0;54.0;7407.0;https://www.otodom.pl/oferta/mieszkanie-2-pok-z-garazem-solvay-park-ID44BGd.html#2cbfc0dffb;2020-02-22 07:59:58.633965;Solvaya;Kraków , Łagiewniki-Borek Fałęcki, Solvaya;Ernesta Solvaya, Osiedle Polana Żywiecka, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-427, Polska;(50.0141253, 19.9116839, 0.0);50.0141253;19.9116839;0.0;POINT (565298.4931948668 238936.5609450648)
573;2 Pokoje - 54 M2 - Ulica Powiśle - Wawel - 350M !!;Kraków , Stare Miasto;2 pokoje;560000.0;43.0;13023.0;https://www.otodom.pl/oferta/2-pokoje-54-m2-ulica-powisle-wawel-350m-ID44M2x.html#2cbfc0dffb;2020-02-22 07:59:58.633965;Pokoju;Kraków , Stare Miasto, Pokoju;Słup Pokoju, Grodzka, Stare Miasto, Kraków, województwo małopolskie, 31-044, Polska;(50.0559013, 19.9383933, 0.0);50.0559013;19.9383933;0.0;POINT (567153.2070998764 243603.600138763)
577;Sprzedam mieszkanie 52m2, Dębniki ul. Bałuckiego 5;Kraków , Dębniki;2 pokoje;639000.0;52.0;12288.0;https://www.otodom.pl/oferta/sprzedam-mieszkanie-52m2-debniki-ul-baluckiego-5-ID44GqJ.html#d3fc194328;2020-02-22 07:59:59.502605;Dębnicki;Kraków , Dębniki, Dębnicki;Park Dębnicki, Dębniki, Łagiewniki-Borek Fałęcki, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
584;3 pokoje, zielona część Bronowic Gotowe;Kraków , Prądnik Biały, Bronowice Wielkie;3 pokoje;396000.0;57.0;6947.0;https://www.otodom.pl/oferta/3-pokoje-zielona-czesc-bronowic-gotowe-ID44oHY.html#d3fc194328;2020-02-22 07:59:59.502605;Dzielna;Kraków , Prądnik Biały, Bronowice Wielkie, Dzielna;Dzielna, Bronowice Wielkie, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 31-346, Polska;(50.0985888, 19.8879762, 0.0);50.0985888;19.8879762;0.0;POINT (563488.9167097276 248304.2412467012)
587;Gotowe 3 pokoje, zielona część Bronowic;Kraków , Prądnik Biały, Bronowice Wielkie;3 pokoje;396000.0;57.0;6947.0;https://www.otodom.pl/oferta/gotowe-3-pokoje-zielona-czesc-bronowic-ID44Adp.html#d3fc194328;2020-02-22 07:59:59.502605;Dzielna;Kraków , Prądnik Biały, Bronowice Wielkie, Dzielna;Dzielna, Bronowice Wielkie, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 31-346, Polska;(50.0985888, 19.8879762, 0.0);50.0985888;19.8879762;0.0;POINT (563488.9167097276 248304.2412467012)
590;Mieszkanie 60m² (+5,8), Lwowska, bez pośredników;Kraków , Podgórze, Stare Podgórze;2 pokoje;558000.0;60.0;9300.0;https://www.otodom.pl/oferta/mieszkanie-60m-5-8-lwowska-bez-posrednikow-ID44LZ6.html#d3fc194328;2020-02-22 07:59:59.503603;Lwowska;Kraków , Podgórze, Stare Podgórze, Lwowska;Lwowska, Podgórze, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-551, Polska;(50.0447637, 19.9575466, 0.0);50.0447637;19.9575466;0.0;POINT (568539.693318784 242383.0494213328)
591;Nowoczesne,4-pokojowe mieszkanie, Kazinierz;Kraków , Stare Miasto, Kazimierz;4 pokoje;1400000.0;103.0;13592.0;https://www.otodom.pl/oferta/nowoczesne-4-pokojowe-mieszkanie-kazinierz-ID44LZr.html#d3fc194328;2020-02-22 07:59:59.503603;Kazimierza;Kraków , Stare Miasto, Kazimierz, Kazimierza;Apartamenty Sekret Kazimierza, 34, Józefa, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-056, Polska;(50.0512307, 19.9469375, 0.0);50.0512307;19.9469375;0.0;POINT (567771.2149040747 243092.1779909022)
600;Krowodrza Górka~3 niezależne pokoje~2 min do MPK;Kraków , Krowodrza;3 pokoje;465000.0;52.0;8942.0;https://www.otodom.pl/oferta/krowodrza-gorka3-niezalezne-pokoje2-min-do-mpk-ID44qDx.html#d3fc194328;2020-02-22 07:59:59.503603;Górka;Kraków , Krowodrza, Górka;Witkowice-Górka Narodowa Wschód, Prądnik Biały, Kraków, województwo małopolskie, 31-241, Polska;(50.1021918, 19.9704174, 0.0);50.1021918;19.9704174;0.0;POINT (569378.0351862429 248778.055254166)
601;Bronowice - 4 pokoje, biuro sprzedaży!;Kraków , Bronowice, Bronowice Małe;4 pokoje;761608.0;102.92;7400.0;https://www.otodom.pl/oferta/bronowice-4-pokoje-biuro-sprzedazy-ID44LUs.html#d3fc194328;2020-02-22 07:59:59.503603;Bronowicka;Kraków , Bronowice, Bronowice Małe, Bronowicka;Bronowicka, Bronowice Małe, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-139, Polska;(50.0816928, 19.8902943, 0.0);50.0816928;19.8902943;0.0;POINT (563677.0404730459 246428.2142655198)
606;2 / 3 pokojowe mieszkanie balkon Przewóz 51m2 3pię;Kraków , Podgórze;2 pokoje;450000.0;51.0;8824.0;https://www.otodom.pl/oferta/2-3-pokojowe-mieszkanie-balkon-przewoz-51m2-3pie-ID44rg8.html#20cabf8902;2020-02-22 08:00:00.392098;Przewóz;Kraków , Podgórze, Przewóz;Przewóz, Podgórze, Kraków, województwo małopolskie, Polska;(50.0435196, 20.0712999, 0.0);50.0435196;20.0712999;0.0;POINT (576683.8029225916 242355.2836826611)
609;Nowe 3 pokojowe mieszkanie - zielone Mistrzejowice;Kraków , Mistrzejowice;3 pokoje;472464.0;66.54;7100.0;https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-zielone-mistrzejowice-ID44LSf.html#20cabf8902;2020-02-22 08:00:00.392098;Mistrzejowicka;Kraków , Mistrzejowice, Mistrzejowicka;Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-651, Polska;(50.0969093, 20.0259479, 0.0);50.0969093;20.0259479;0.0;POINT (573356.0700843487 248243.9720702069)
610;Prądnik Biały - 55m2, mieszkanie 3-pokojowe, 2014r;Kraków , Prądnik Biały;3 pokoje;600000.0;55.4;10830.0;https://www.otodom.pl/oferta/pradnik-bialy-55m2-mieszkanie-3-pokojowe-2014r-ID44LQv.html#20cabf8902;2020-02-22 08:00:00.392098;Prądnicka;Kraków , Prądnik Biały, Prądnicka;Prądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0875229, 19.9385333, 0.0);50.0875229;19.9385333;0.0;POINT (567119.0717439586 247118.4659837764)
611;Dwupokojowe mieszkanie, 48 m2, Glogera;Kraków , Prądnik Biały;2 pokoje;460000.0;48.0;9583.0;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-48-m2-glogera-ID44LQi.html#20cabf8902;2020-02-22 08:00:00.392098;Glogera;Kraków , Prądnik Biały, Glogera;Zygmunta Glogera, Prądnik Biały, Kraków, województwo małopolskie, 31-222, Polska;(50.1031339, 19.9271219, 0.0);50.1031339;19.9271219;0.0;POINT (566281.4593353432 248843.4442207674)
612;Dwupokojowe mieszkanie, 40 m2, Janickiego;Kraków , Prądnik Czerwony;2 pokoje;480000.0;40.0;12000.0;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-40-m2-janickiego-ID44LQg.html#20cabf8902;2020-02-22 08:00:00.393102;Janickiego;Kraków , Prądnik Czerwony, Janickiego;Klemensa Janickiego, Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, 31-443, Polska;(50.0738469, 19.9819686, 0.0);50.0738469;19.9819686;0.0;POINT (570245.2712561991 245638.3141783681)
613;Trzypokojowe mieszkanie, 74m2, Strzelców;Kraków , Prądnik Czerwony;3 pokoje;620000.0;74.0;8378.0;https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-74m2-strzelcow-ID44LPS.html#20cabf8902;2020-02-22 08:00:00.393102;Strzelców;Kraków , Prądnik Czerwony, Strzelców;Strzelców, Prądnik Czerwony, Kraków, województwo małopolskie, 31-422, Polska;(50.0979826, 19.9729477, 0.0);50.0979826;19.9729477;0.0;POINT (569565.0263112308 248312.5551964771)
614;Kraków, Bronowice, ul. Gabrieli Zapolskiej;Kraków , Bronowice;2 pokoje;579000.0;63.0;9190.0;https://www.otodom.pl/oferta/krakow-bronowice-ul-gabrieli-zapolskiej-ID44LPN.html#20cabf8902;2020-02-22 08:00:00.393102;Zapolskiej;Kraków , Bronowice, Zapolskiej;Gabrieli Zapolskiej, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-126, Polska;(50.0804435, 19.8928983, 0.0);50.0804435;19.8928983;0.0;POINT (563864.9450700149 246291.5770645691)
615;Apartamenty| Borek Fałęcki |3 Pok | Eng;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;3 pokoje;400324.0;48.29;8290.0;https://www.otodom.pl/oferta/apartamenty-borek-falecki-3-pok-eng-ID44LPM.html#20cabf8902;2020-02-22 08:00:00.393102;Fałęcka;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Fałęcka;Fałęcka, Kliny Zacisze, Łagiewniki-Borek Fałęcki, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-441, Polska;(50.0046277, 19.909446, 0.0);50.0046277;19.909446;0.0;POINT (565151.0468464538 237878.9606300257)
616;Apartamenty| Borek Fałęcki |2 Pok | Eng;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;2 pokoje;277402.0;35.61;7790.0;https://www.otodom.pl/oferta/apartamenty-borek-falecki-2-pok-eng-ID44LPH.html#20cabf8902;2020-02-22 08:00:00.394093;Fałęcka;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Fałęcka;Fałęcka, Kliny Zacisze, Łagiewniki-Borek Fałęcki, Delegatura Kraków-Podgórze, Kraków, województwo małopolskie, 30-441, Polska;(50.0046277, 19.909446, 0.0);50.0046277;19.909446;0.0;POINT (565151.0468464538 237878.9606300257)
619;Prądnik Biały - 4 pokoje, osobna jasna kuchnia;Kraków , Prądnik Biały;4 pokoje;519000.0;70.5;7362.0;https://www.otodom.pl/oferta/pradnik-bialy-4-pokoje-osobna-jasna-kuchnia-ID44tzK.html#20cabf8902;2020-02-22 08:00:00.394093;Prądnicka;Kraków , Prądnik Biały, Prądnicka;Prądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-202, Polska;(50.0875229, 19.9385333, 0.0);50.0875229;19.9385333;0.0;POINT (567119.0717439586 247118.4659837764)
621;Stare Miasto - Retoryka - idealne na inwestycje;Kraków , Stare Miasto;1 pokój;369000.0;26.64;13851.0;https://www.otodom.pl/oferta/stare-miasto-retoryka-idealne-na-inwestycje-ID3NZ3u.html#20cabf8902;2020-02-22 08:00:00.394093;Starego;Kraków , Stare Miasto, Starego;Sarkofag Zygmunta I Starego, 1, Dziedziniec Batorego, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska;(50.0547963, 19.9356012, 0.0);50.0547963;19.9356012;0.0;POINT (566954.9399643488 243478.2743801456)
622;Bronowice Małe - 4 pokoje - biuro sprzedaży!;Kraków , Bronowice, Bronowice Małe;4 pokoje;732748.0;99.02;7400.0;https://www.otodom.pl/oferta/bronowice-male-4-pokoje-biuro-sprzedazy-ID3NZ40.html#20cabf8902;2020-02-22 08:00:00.394093;Bronowicka;Kraków , Bronowice, Bronowice Małe, Bronowicka;Bronowicka, Bronowice Małe, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-139, Polska;(50.0816928, 19.8902943, 0.0);50.0816928;19.8902943;0.0;POINT (563677.0404730459 246428.2142655198)
623;Bieżanów - ul. Działkowa, 3 pokoje;Kraków , Bieżanów-Prokocim, Bieżanów;3 pokoje;377483.0;51.71;7300.0;https://www.otodom.pl/oferta/biezanow-ul-dzialkowa-3-pokoje-ID43CWl.html#20cabf8902;2020-02-22 08:00:00.394093;Działkowa;Kraków , Bieżanów-Prokocim, Bieżanów, Działkowa;Działkowa, Nowy Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-854, Polska;(50.0220962, 20.0174934, 0.0);50.0220962;20.0174934;0.0;POINT (572864.8105122502 239920.2790303715)
625;Grzegórzki - Bobrowskiego, idealne pod wynajem!;Kraków , Grzegórzki;2 pokoje;499000.0;43.84;11382.0;https://www.otodom.pl/oferta/grzegorzki-bobrowskiego-idealne-pod-wynajem-ID44ksD.html#20cabf8902;2020-02-22 08:00:00.395091;Grzegórzecka;Kraków , Grzegórzki, Grzegórzecka;Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31532, Polska;(50.0587885, 19.9500605, 0.0);50.0587885;19.9500605;0.0;POINT (567984.0407130375 243935.0611747131)
627;Apartamenty| Bronowice |3 Pok | Eng;Kraków , Bronowice;3 pokoje;406351.0;58.3;6970.0;https://www.otodom.pl/oferta/apartamenty-bronowice-3-pok-eng-ID44LNA.html#20cabf8902;2020-02-22 08:00:00.395091;Bronowicka;Kraków , Bronowice, Bronowicka;Bronowicka, Stara Krowodrza, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-084, Polska;(50.0769526, 19.9030181, 0.0);50.0769526;19.9030181;0.0;POINT (564593.4482024474 245912.2633061446)
629;Kawalerka Bieńczyce;Kraków , Bieńczyce;1 pokój;242000.0;25.0;9680.0;https://www.otodom.pl/oferta/kawalerka-bienczyce-ID44LM3.html#20cabf8902;2020-02-22 08:00:00.395091;Bieńczycka;Kraków , Bieńczyce, Bieńczycka;Bieńczycka, Osiedle Drugiego Pułku Lotniczego, Bieńczyce, Delegatura Kraków-Nowa Huta, Kraków, województwo małopolskie, 31-944, Polska;(50.0786883, 20.0258597, 0.0);50.0786883;20.0258597;0.0;POINT (573377.5804436035 246218.6255630124)
636;Bronowice 2 pokojowe mieszkanie wysoki standard;Kraków , Bronowice;2 pokoje;519000.0;51.18;10141.0;https://www.otodom.pl/oferta/bronowice-2-pokojowe-mieszkanie-wysoki-standard-ID44Cr8.html#414bc0acc3;2020-02-22 08:00:01.823160;Bronowicka;Kraków , Bronowice, Bronowicka;Bronowicka, Stara Krowodrza, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-084, Polska;(50.0769526, 19.9030181, 0.0);50.0769526;19.9030181;0.0;POINT (564593.4482024474 245912.2633061446)
637;Apartamenty| Bronowice |4 Pok | Eng;Kraków , Bronowice;4 pokoje;531648.0;73.84;7200.0;https://www.otodom.pl/oferta/apartamenty-bronowice-4-pok-eng-ID44LKT.html#414bc0acc3;2020-02-22 08:00:01.823160;Bronowicka;Kraków , Bronowice, Bronowicka;Bronowicka, Stara Krowodrza, Bronowice, Delegatura Kraków-Krowodrza, Kraków, województwo małopolskie, 30-084, Polska;(50.0769526, 19.9030181, 0.0);50.0769526;19.9030181;0.0;POINT (564593.4482024474 245912.2633061446)
639;Mieszk2pok z ogródkiem 37m2.Myśliwska-Mały Płaszów;Kraków , Podgórze, Płaszów;2 pokoje;383000.0;37.0;10351.0;https://www.otodom.pl/oferta/mieszk2pok-z-ogrodkiem-37m2-mysliwska-maly-plaszow-ID44LJl.html#414bc0acc3;2020-02-22 08:00:01.824157;Płaszów;Kraków , Podgórze, Płaszów, Płaszów;Kraków Płaszów, Peron 2 - modernizacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
